Amharic,Oromo,domain
በጣም ቆንጆ የሴት ጓደኛ አለኝ።,jaalallee baayyee bareedduu tokkon qaba.,General
እስከመቼ ነው ይህን እንቀጥላለን፧,hanga yoomiitti kana itti fufuu qabna?,General
በደንብ አስታውሳለሁ።,akka gaariitti nan yaadadha.,Agriculture
ጥናቱ አድሉዋዊ ነው።,qorannoon kun loogii kan qabudha.,General
ውድድሩ ከባድ ነው።,dorgommiin kun cimaadha.,General
እሱ ስለራሱ ብቻ ያስባል።,waa'ee ofii qofa yaada.,General
በጣም ረጅም ነህ።,ati garmalee dheeratteetta.,General
ትናንት ማታ ቤት ውስጥ አልነበርኩም።,halkan edaa mana hin turre.,General
የአንድ ኪዩብ መጠን እንዴት ማስላት ይቻላል፧,akkamitti ulfaatina kiyuubii shallagda?,General
ብልህ ውሻ ያለምክንያት አይጮኽም።,sareen qaroo sababa malee gonkumaa hin boo'u.,General
የቶም አስደናቂ።,toom ajaa'iba.,General
በዚህ መዝገበ ቃላት ውስጥ ያሉት ምሳሌዎች ለመረዳት ቀላል ናቸው።,fakkeenyonni galmee jechootaa kana keessa jiran salphaatti hubachuun ni danda'ama.,General
እንዲሞክር እንፈቅዳለን።,akka inni yaalu ni hayyamna.,General
ሌላ ማንንም አንፈልግም።,nama biraa nu hin barbaachisu.,General
ግራ እጇ ተቃጥላለች።,harka bitaa ishee gubatte.,General
ለተጨማሪ ሶስት ሳምንታት እዚህ እቆያለሁ።,torban sadii dabalataaf as nan tura.,General
የዘፈን ሀሳብ አለኝ።,sirba tokkoof yaada qaba.,General
ትናንት አስራ ሁለት ሰአት ተኛሁ።,kaleessa sa'aatii kudha lama rafe.,General
በጣም አዝዣለሁ። ሁሉንም መብላት የምችል አይመስለኝም።,garmalee ajajeen ture. hundaa nyaachuu waanan danda'u natti hin fakkaatu.,General
ምንም የሚያስጨንቅ ነገር የለም።,wanti nama yaaddessu hin jiru.,General
ይህ የአጋጣሚ ጉዳይ ብቻ ነበር።,kun dhimma carraa qofa ture.,General
በየሁለት ቀኑ እደውላለሁ።,Guyyaa lama lamatti nan bilbila.,General
አትክልት እንጂ ሌላ አትበላም።,kuduraa malee homaa hin nyaattu.,Agriculture
እስኪሞቅ ድረስ ይህን እናድርግ።,osoo hin ho'in kana haa goonu.,General
በእግር ጉዞ አብሬያታለሁ።,anis ishee waliin deemsa irra deeme.,General
ምላስህን ነክሰው!,arraba kee ciniinuu!,General
ቶም ብዙ ጊዜ ቀልዶችን ይናገራል።,toom yeroo baayʼee qoosaa dubbata.,General
ኑ ከጎናችን ተቀመጡ።,kottaa nu bira taa'aa.,General
ቶም በብርድ አልጋ ላይ ተኝቱዋል።,toom qorraan siree irra ciisee jira.,Health/Medical
በገጠር ብቻውን ኖረ።,kophaa isaa baadiyyaa keessa jiraata ture.,General
ይህ ኪንታሮት በእጅዎ ላይ ምን ያህል ጊዜ ኖረዋል፧,yeroo yoomiif qamadii kana harka kee irratti qabattee turte?,General
ስለእሱ ላለማሰብ ይሞክሩ።,waa'ee kanaa akka hin yaadne yaali.,General
እያንዳንዱ ልጅ ስጦታ ይቀበላል።,tokkoon tokkoon daa'imaa kennaa ni argatu.,General
ስላረፈድኩ ይቅርታ።,dhiifama yeroon booda.,Religion
ቶም ከአሁን በኹዋላ ከሚስቱ ጋር አይኖርም።,toom kana booda haadha manaa isaa waliin hin jiraatu.,General
እብድ መሆንህን እንዲነግሩህ አትፍቀድ።,akka ati maraattee sitti hin himne.,General
ቶም አልተጋበዘም።,toom hin afeeramne.,General
እንደዚያ እንድትጠየቅ ትፈልጋለህ፧,akkas akka isin gaafataman ni barbaaddaa?,General
ቶም ሀብታም አይመስለኝም።,toom dureessa natti hin fakkaatu.,General
ለአንድ ሰከንድ ያህል መዞር ትችላለህ፧,sekondii tokkoof qofa garagalchuu dandeessaa?,General
ወደ ቤት ለመሄድ በጣም ገና ነው ብዬ አስባለሁ።,manatti deebi'uuf yeroon isaa dafee natti fakkaata.,Religion
ለምን ታጠናለህ፧,maaliif baratta?,General
የምትፈልገውን ሁሉ እሰጥሃለሁ።,waan barbaadde siif kenna.,General
ጥሩ አስተማሪ እንደሆንኩ አውቃለሁ።,barsiisaa gaarii ta'uu koo nan beeka.,Education
አንዳንድ የጤና አጠባበቅ ሰራተኞች ታካሚዎችን ከመንከባከብ ይልቅ የወረቀት ስራዎችን ለመስራት ብዙ ጊዜ ያሳልፋሉ።,hojjettoonni eegumsa fayyaa tokko tokko dhukkubsattoota kunuunsuu caalaa yeroo waraqaa hojjechuuf dabarsu.,Health/Medical
ነገ ለሽርሽር እሄዳለሁ።,boru piknikiidhaaf deema.,General
ሙሉ-ሌሊትን እንጎተት።,mee halkan guutuu haa harkifnu.,General
መቼ ነው ይህን ያደረከው፧,yoom kana goote?,General
እንደማትመጣ አስባለሁ።,isheen akka hin dhufne natti fakkaata.,General
ቶም ይህን እንዲያደርግ ስንት ጊዜ ረዳኸው፧,toom akkas akka godhu yeroo meeqa gargaartee?,General
እዚህ አካባቢ አልኖርም።,ani naannoo kana hin jiraadhu.,General
አንድ ሊኖረኝ ይችላል፧,tokko qabaachuu nan danda'aa?,General
ይህ ፈጽሞ ሊሆን አይገባም ነበር።,sun gonkumaa ta'uu hin qabu ture.,General
ቶምን እየፈለጉ ከሆነ እሱ እዚህ የለም።,"yoo toom barbaadde, inni as hin jiru.",General
የቶም ቤት ከዚህ በሶስት ብሎኮች ብቻ ይርቃል።,manni toomii as irraa bilookii sadii qofa fagaata.,General
ትንሽ እረፍት እንድናደርግ ሀሳብ አቀረበ።,boqonnaa gabaabaa akka fudhannu yaada nuuf dhiheesse.,Education
ደብዳቤው ስለ ምን ነበር፧,xalayaan sun waaʼee maalii ture?,General
እዚህ ለሶስት አመታት ኖሬያለሁ።,waggaa sadii as jiraadheera.,General
ቶም ብዙ ጊዜ ታስሯል።,toom yeroo hedduu mana hidhaa keessa tureera.,General
ቶም ምን ይመስላል፧,toom maal fakkaata?,General
የራሳችሁን ጥንካሬ አቅልላችሁ አትመልከቱ።,humna ofii hin xiqqeessin.,General
አይጥ መሽተት ጀምሬያለሁ።,hantuuta urgaa'uu jalqabeera.,General
በጣም እውነት ነው።,sun baay'ee dhugaadha.,Religion
ሁለታችሁ አንድ ላይ ትወጣላችሁ፧,isin lamaan waliin ba'aa jirtuu?,General
ቤት እንደደረስኩ ስልኩ ጮኸ።,akkuma mana ga'een bilbilli bilbilame.,General
ማርያም ቢጫ ቀሚስ የለበሰች ልጅ ነች።,maariyaam intala uffata keelloo uffattedha.,Religion
የናንተ ሰም አይደለም።,innis kan beeyladaa kee keessaa tokkollee miti.,General
ጥልቀት በሌለው ውሃ ውስጥ መዝለቅ አደገኛ ነው።,bishaan gadi fagoo keessa cuuphamuu balaa qaba.,General
ባለፈው ሳምንት ከኮምፒዩተር ጋር አስደሳች የቼዝ ጨዋታ ተጫውቻለሁ።,torban darbe tapha cheezii hawwataa ta'e kompiitara waliin taphadheera.,General
መድሃኒቱ የማይሰራ ከሆነ፣ ምናልባት መጠኑን መጨመር አለብን።,yoo qorichi sun hin hojjenne tarii doosiin isaa ol kaasuu qabna.,General
እኔን ለመጋበዝ ደግ ነበር።,innis gaarummaadhaan na afeereera.,General
ጥንቸሎች ረጅም ጆሮ እና አጭር ጅራት አላቸው።,kanniisni gurra dheeraa fi funyaan gabaabaa qaba.,General
ምን ማድረግ እንዳለብኝ ንገረኝ።,maal akkan itti godhu natti himi.,General
ቶም ሶስት ቁዋንቁዋዎችን መናገር ይችላል።,toom afaan sadii dubbachuu dandaʼa.,General
ግጥሚያው አልቁዋል፧,taphichi xumuramee jiraa?,General
እባክህ እንደገና አትጻፍልኝ።,mee ammas naaf hin barreessinaa.,Religion
ቶም ትምህርት አቆመ።,toom mana barumsaa dhiise.,Education
ሃሳቤን ከመቀየር በፊት ይህን እናድርግ።,yaada koo osoon hin jijjiirin kana haa goonu.,General
በቶሎ ሲመለሱ፣ አባትዎ የበለጠ ደስተኛ ይሆናሉ።,daftee yoo deebite abbaan kee gammachuu guddaa qabaata.,Religion
እኔ የምፈልገው ይቅርታ የመጠየቅ እድል ነው።,wanti ani barbaadu carraa dhiifama gaafachuu qofa.,Religion
ከጩኸቱ የተነሳ እንቅልፍ መተኛት አልቻልኩም።,sagalee guddaa irraa kan ka'e hirriba rafuu hin dandeenye.,General
ውሻው ተኝቱዋል።,sareen rafaa jirti.,General
ቶም ሾርባ እየሰራ ነው።,toom soorata hojjechaa jira.,General
ፖሊሱ ገዳዩን ይዞ እጁን በካቴና አስሮታል።,poolisiin kun nama ajjeese sana to'annoo jala oolchee harka isaa hidhateera.,General
ሞገስ እፈልጋለሁ።,tola na barbaachisa.,General
ብዙ ጊዜ ለቶም ነው የማደርገው።,yeroo baayʼee toomiif akkas nan godha.,General
ሆዴ ያመኛል።,garaan koo na dhukkubsa.,General
ቶም ለምን እንደዚያ እንዳደረግን አይገባውም።,toom maaliif akkas akka goonu hin hubatu.,General
አንድ ማሰሮ ቡና እሰራለሁ።,buna tokko nan tolcha.,Agriculture
ይህን መብላት የለብህም።,kana nyaachuu hin qabdu.,General
በዚህ ቅዳሜና እሁድ እንደምደርስ ተስፋ አደርጋለሁ።,dhuma torbee kanaa akkan dhufu abdiin qaba.,Health/Medical
ቶም ይወዳቸዋል።,toom isaan jaallata.,General
ይህን እንዴት ታውቃለህ፧,akkamitti akkas beekta?,General
ያንን ትልቅ ውሻ ተመልከት።,mee saree guddaa sana ilaalaa.,General
ካሜራህን እያመጣህ ነው፧,kaameeraa keessan fidaa jirtuu?,General
በመጨረሻም ቶም ጥይቱን ነክሶ ለድርጊቶቹ ሀላፊነቱን መውሰድ ነበረበት።,dhumarratti toom rasaasa sana ciniinee gocha isaatiif itti gaafatamummaa fudhachuu qaba ture.,General
እዚህ ልንሄድ ነው።,asirraa ka'uuf jennee jirra.,General
ምን ለብሰህ ነበር፧,maal uffatte turte?,General
እኔ የሚገርመኝ እርስዎ ማድረግ ያለብዎትን ማድረግ አይጠበቅብኝም።,waan ati gochuu qabdu hojjechuu akkan hin qabne na ajaa'iba.,General
እንደሚያልፍ ተስፋ አደርጋለሁ።,akka pan ta'u abdiin qaba.,General
እናቴ በስዊዘርላንድ እንድማር ትፈልጋለች።,harmeen koo biyya siwiizarlaanditti akkan baradhu barbaaddi.,Agriculture
ለማጥናት ጸጥ ያለ ቦታ ማግኘት እፈልጋለሁ።,Qo'achuudhaaf bakka tasgabbaa'aa ta'e nan barbaada.,Education
ባህሩ ተረጋጋ።,galaanni tasgabbaa'ee jira.,General
አባቴ አሰልጣኝ ነበር።,abbaan koo leenjisaa ture.,Religion
ምን ማድረግ ደስ ይልሃል፧,maal gochuu jaallatta?,General
የአስር ደቂቃ እረፍት እናድርግ።,boqonnaa daqiiqaa kudhanii haa fudhannu.,Education
ሁሌም ስላስቸገርኩህ አዝናለሁ።,yeroo hunda si dhiphisuu kootti dhiifama.,General
ጥንቃቄን መማር አለብህ።,of eeggannoo gochuu barachuu qabda.,Education
ሬድዮውን አስተካክለውለት።,raadiyoo isaaf sirreesseen jira.,General
ቶም ቀዝቃዛ ሻወር ወሰደ።,toom bishaan qorraa fudhate.,General
ዝም በል። ዝም ካልክ ወደ ውጭ ትጣላለህ።,callisu. yoo callisuu baate ala darbatamta.,General
ለዚያ ዳኛ ጉቦ መስጠት አይችሉም።,abbaa murtii sana malaammaltummaa kennuu hin dandeessu.,Government
አጎቴ በካንሰር ሞተ።,adeerri koo dhukkuba kaansariin du'e.,Health/Medical
ቶም ስጋ አይበላም።,toom foon hin nyaatu.,Agriculture
ሞቃታማ የበጋ ምሽት ነበር።,halkan gannaa ho'aa ture.,Agriculture
ፍንጭ ሰጠኝ።,innis akeekkachiisa tokko naaf kenne.,General
ቶም እንደገባን ሰምቶ መሆን አለበት።,toom yeroo nu seennu dhaga'ee ta'uu qaba.,General
ዛሬ አያቴን መጎብኘት የለብህም።,har'a akaakayyuu koo daawwachuu hin qabdu.,General
ያ በጭራሽ የማታገኘው ነገር ነው።,sun waan yoomiyyuu hin argannedha.,General
የእኛን እርዳታ ይፈልጋሉ፧,gargaarsi keenya si barbaachisa?,General
በጊዜ መገኘት የምንችል ይመስለኛል።,yeroodhaan achi gahuu dandeenya jedheen yaada.,General
አየ መታው ኖ።,ani dhufaa jira.,General
ሻወር ያዘች።,shawaara tokko qabde.,General
ርካሽ ሆቴል ነው ያረፍኩት።,hoteela gatii salphaa qabu tokkon bule.,General
በጉዳዩ ውስጥ በጨለማ ውስጥ አታድርገኝ።,waa'ee kanaa dukkana keessa na hin tursinaa.,General
በ70 አመታቸው አረፉ።,umurii isaa waggaa 70tti du'e.,General
አላለቅስም።,ani hin boo'u.,General
ቶም ማሽን ባለሙያ ነው።,toom nama maashinii hojjetudha.,Health/Medical
ቶም እንዴት ነፈሰው፧,toom akkamitti afuufe?,General
እኔ የማደርገው ነገር ህገወጥ ሊሆን እንደሚችል ፈጽሞ አልታየኝም።,wanti ani hojjechaa jiru seeraan ala ta'uu danda'a jedhee gonkumaa natti hin dhufne.,General
ከአስራ ሶስት አመቴ ጀምሮ እግር ኳስ እየተጫወትኩ ነው።,umurii koo waggaa kudha sadii irraa kaasee kubbaa miilaa taphachaa ture.,General
የአስር አመት እስራት ልትቀጣ ትችላለች።,hidhaa waggaa kudhaniitiin adabamuu dandeessi.,General
በጃፓንኛ ተመሳሳይ አባባል አለህ፧,afaan jaappaan keessattis jecha wal fakkaatu qabdaa?,Religion
ፍልስፍና አንድ ሰው በስድስት ወር ውስጥ የሚማረው ነገር አይደለም።,falaasamni waan namni ji'a jaha keessatti barachuu danda'u miti.,General
ማናችንም ብንሆን ምን እንደሚፈጠር ምንም ሀሳብ አልነበረንም።,tokkoon keenyayyuu maaltu akka ta'u yaada hin qabnu turre.,General
ምንም ነገር መጠበቅ አልፈለኩም።,homaa eeguu hin barbaanne.,General
ካሜራዎች በሁሉም ቦታ ነበሩ።,kaameeraan bakka hundatti ture.,General
እውነት አልወድሽም።,dhugaan jiru si hin jaalladhu.,Religion
ቶም ያገኝሃል።,toom si argata.,General
የራስህ ፎቶ ላክልኝ።,suuraa ofii naaf ergi.,General
እሺ፣ ሳሙኝ።,"tole, dhungannaa naaf kenni.",General
ያ እውነት ሳይሆን አይቀርም።,sun dhugaa ta'uu hin oolu.,Religion
ያደግኩት ተራራማ አካባቢ ነው።,naannoo gaarreen guddadhe.,General
ቶም ፈረንሳይኛ መናገር አይችልም።,toomiis afaan faransaayii dubbachuu hin danda'u.,General
በሚቀጥለው ጊዜ ሳን ፍራንሲስኮን ስጎበኝ በዚያ ሆቴል መቆየት እፈልጋለሁ።,yeroo itti aanutti yeroon saan firaansiiskoo daawwadhu hoteela sana keessa turuun barbaada.,General
እስካሁን ምሳ አልበላሁም።,hanga ammaatti laaqana hin nyaanne.,General
ዛሬ ማታ ገላውን የምታጠብ ይመስለኛል።,halkan kana dhiqadha jedheen yaada.,General
ቁልፎቹ በጠረጴዛዬ ላይ ናቸው።,furtuun minjaala koo irra jira.,General
ስልክህን የመለሰው ማን ነበር፧,bilbila kee kan deebise eenyu ture?,General
ክራቶም ትጠቀማለህ፧,kratom fayyadamtuu?,General
ያንን ወረቀት አስቀምጠህ ታዳምጠኛለህ፧,waraqaa sana lafa kaa'attee na dhaggeeffataa?,General
ጥፋተኛ ሆነው አግኝተውታል።,yakkamaa ta'ee argan.,General
በሞት ጥለውት ሄዱ።,du'e jedhanii isa dhiisan.,Religion
ሁሉንም ነገር ያውቃል።,waan hunda ni beeka.,General
ቤተ መንግስቱ ታድሱዋል እና ለህዝብ ክፍት ነው።,masaraan kun haaromfamee ummataaf banaadha.,General
ቶም ልብሱ እንዳይቆሽሽ አይፈራም።,toom uffata isaa xureessuu hin sodaatu.,General
ኮንግረስ ታክስ እንዲቀንስ ለማድረግ መስራት ጀመረ።,kongireesiin gibira akka hir'isuuf hojjechuu jalqabe.,Government
ብቻዬን ነው የምኖረው።,kophaa koo jiraadha.,General
የገንዘብ ማሽኑ ከአገልግሎት ውጪ ነው።,maashiniin maallaqaa kun hojiirra ooleera.,Business/Economy
ጎበዝ ጸሀፊ ነው።,barreessaa gaarii dha.,General
እነዚህን ሁሉ መጻህፍት ማስወገድ እፈልጋለሁ።,kitaabota kana hunda ofirraa baasuu barbaada.,General
ማንቂያውን ከሰሙ፣ መራመድ፣ አይሮጡ።,"yoo alarm dhageesse, deemi, hin fiigin.",General
ለቶም ንገረኝ ያለው ማነው፧,eenyuutu toomitti akka himi siin jedhe?,General
እነዚህ ፖም የበሰበሱ ናቸው።,abaaboowwan kun manca'aniiru.,General
እዚህ ትተን ነገ እንቀጥል።,mee asitti dhiifnee bor itti haa fufnu.,General
አቅሜ እንዳገኘሁ በአለም ዙሪያ ለመዞር እቅድ አለኝ።,akkuma danda'een addunyaa irra naanna'uuf karoorfadheera.,General
ምን ያህል እድለኛ እንደሆንክ አታውቅም።,hammam carraa akka qabdu hin hubattu.,General
አስፈላጊ ነው ብለሃል።,barbaachisaa dha jette.,General
ብዙ ጊዜ የሚከሰት ነገር ነው።,sun waan yeroo baayyee ta'uudha.,General
ምስጢሩን አልገለጠም።,iccitii isaa hin ibsine.,General
