Amharic,Oromo,domain
ማድረግ የምፈልገው አይኖቼን ጨፍኜ ትንሽ መተኛት ነው።,wanti ani gochuu barbaadu ija koo cufadhee hirriba xiqqoo argachuu qofa.,General
የኒውክሌር ጦርነት ቢነሳ ሁሉም የሰው ልጅ ይጎዳል።,dhalli namaa hundi yoo waraanni niwukilaraa ka’e ni miidhama.,Government
ሁሉም ጓደኞቼ እኔ የማደርገውን አንድ አይነት ሙዚቃ ይወዳሉ።,hiriyoonni koo hundi muuziqaa gosa ani hojjedhu ni jaallatu.,Education
በአትክልቱ ውስጥ ያሉት ሁሉም አበቦች በውሃ እጦት ሞተዋል.,daraaroonni iddoo biqiltuu sana keessa turan hundi bishaan dhabuun du’an.,General
እነዚህ ሁሉ ሰዎች ሆስፒታል ገብተው መታከም አለባቸው።,namoonni kun hundi hospitaala ciisanii yaalamuu qabu.,Health/Medical
ሦስቱም ወንድሞቼ አሁን ቦስተን ውስጥ አንድ ቦታ ናቸው።,obbolaan koo sadan isaanii amma bakka tokkotti booston jiru.,General
በጥይት ከተገደሉት መካከል አንድ ሦስተኛ የሚሆኑት ታዳጊዎች ናቸው።,namoota rasaasaan rukutaman keessaa harki sadii jechuun ni danda'ama dargaggoota umrii kurnanii keessa jiran.,General
መኪናዬ በጣም ያረጀ ቢሆንም አሁንም በጥሩ ሁኔታ ይሰራል።,konkolaataan koo baayyee dulloomus ammallee baayyee gaarii ta'ee hojjeta.,General
የአሜሪካ ኩሽናዎች ከጃፓኖች በጣም ትልቅ ናቸው.,kushiiniin ameerikaa kan jaappaan caalaa baayyee guddaadha.,General
በድብቅ የሚሰራ ኦፕሬተር ድርጅቱን ሰርጎ ገባ።,hojjetaan dhoksaa tokko dhaabbaticha keessa seene.,General
ቀዝቃዛውን ክረምት በማሰብ አንድ ትልቅ ምድጃ ገዛን.,"qilleensi qorraa akka taʼu eegnee, iddoo ibiddaa kana caalu bitanne.",Agriculture
ከአስራ ስምንት አመት በላይ የሆነ ማንኛውም ሰው እንደ ትልቅ ሰው ይቆጠራል.,namni umuriin isaa waggaa kudha saddeet ol ta’e kamiyyuu akka nama guddaatti lakkaa’ama.,General
አፕል ዛሬ በሽያጭ ላይ ስለነበር ብዙ ገዛኹዋቸው።,abaaboo har'a gurgurtaaf waan dhiyaateef baay'een bitadhe.,Business/Economy
ማርያምን አብራችሁ እንድትሄድ ልትጠይቁት ነው?,maariyaam akka si waliin gara piroomii akka deemtu gaafachuuf jirtaa?,Religion
ድጋሚ ብወፍር ከእኔ ጋር ልትለያዩ ነው?,yoon deebi'ee furdadhe na irraa addaan ba'uuf jirtaa?,General
ከእንግዲህ ልታየኝ አትፈልግም እያልክ ነው?,kana booda na arguu hin barbaaddu jechaa jirtaa?,General
ያንን አሮጌ መኪና ለመግዛት በቁም ነገር እያሰቡ ነው?,konkolaataa durii sana bitachuuf cimsitee yaadaa jirtaa?,General
ይህንን በመስመር ላይ ለመሸጥ በቁም ነገር እያሰቡ ነው?,kana toora interneetii irratti gurguruuf cimsitanii yaadaa jirtuu?,General
ከግንዛቤ በላይ እንደሆነ እየጠቆምክ ነው?,hubannoo kootii ol akka ta'e yaada dhiheessaa jirtuu?,General
ሰው ሰራሽ ብርሃን የሚሰራው በኤሌክትሪክ አማካኝነት ነው.,ifni namtolchee karaa elektirikiitiin kan uumamudha.,Business/Economy
ማንኛውንም ነገር እንዳወቅን እናገኘዋለን።,waan tokko akkuma arganneen isa qunnamna.,General
ግድግዳውን እንደቀቡ ወዲያውኑ ወደ ቤትዎ መሄድ ይችላሉ.,akkuma dallaa dibameen gara manaatti deebi'uu dandeessu.,General
በድምፄ ድምፅ ውሻዬ ጆሮውን ወጋ።,sagalee koo dhaga'ee sareen koo gurra isaa ol qote.,General
ህጻናት በማህጸን ውስጥ ባለው የአሞኒቲክ ፈሳሽ ውስጥ ያድጋሉ.,daa’imman dhangala’aa amniotic gadameessa keessa jiru keessa guddatu.,General
ያኔ፣ ቤተሰቤን ለማስተዳደር በቂ ገቢ አላገኘሁም።,yeroo sanatti galii maatii koo jiraachisuuf gahaa hin argadhu ture.,Business/Economy
እናቴ ስለታመመች አባቴ ዛሬ ያበስላል።,harmeen koo waan dhukkubsatteef abbaan koo har'a nyaata ni bilcheessa.,Religion
ንብ አናቢዎች ማሩን ለመሰብሰብ የማር ወለላውን ያስወግዳሉ።,beeylada horsiistonni damma sana walitti qabuuf damma sana ni buqqisu.,Agriculture
ወደ የትኛውም ቦታ ከመሄዳችን በፊት የተወሰነ ገንዘብ መለዋወጥ አለብን.,bakka fedhe osoo hin deemin dura qarshii hamma tokko wal jijjiiruu qabna.,Business/Economy
ተንበርክከን ከመኖር በእግራችን መሞት ይሻላል።,"jilba keenyaan jiraachuurra, miila keenyaan du'uu wayya.",Religion
የደም ግፊት እንደ ጤና ባሮሜትር አስፈላጊ ነው.,dhiibbaan dhiigaa akka baroomeetira fayyaatti barbaachisaa dha.,Health/Medical
ህንጻዎች ከቀድሞው የበለጠ ጠንካራ ናቸው.,gamoonni amma kan duraan turan caalaa baayyee cimaa ta'aniiru.,General
ነገ ጠዋት ሰባት ሰአት ላይ ልትነቀኝ ትችላለህ?,boru ganama sa'aatii torbatti na dammaqsuu dandeessaa?,General
አንዳንድ ሽታዎች የልጅነት ትውስታዎችን በቀላሉ ሊያስከትሉ ይችላሉ.,urgaawwan tokko tokko salphaatti yaadannoowwan ijoollummaa kakaasuu dandaʼu.,General
አይብ እና ሌሎች የወተት ተዋጽኦዎች ከእኔ ጋር አይስማሙም.,daabboo fi oomishaaleen aannani biroo na waliin walii hin galan.,Agriculture
የዶሮ እንቁላል በቪታሚን ኤ ከድርጭ እንቁላል የበለጠ የበለጸገ ነው።,hanqaaquun hanqaaquu hanqaaquu qamadii caalaa vitaamin a baay'ee qaba.,Agriculture
ልጆች ሲጫወቱ አዋቂ መስሎ መታየት ይወዳሉ።,ijoolleen yeroo taphatan nama guddaa fakkeessuu jaallatu.,General
ዜጎች በጤና አጠባበቅ ዙሪያ በከተማው አዳራሽ እየተከራከሩ ነው።,lammiileen waa'ee eegumsa fayyaa galma magaalaa keessatti wal falmaa jiru.,Health/Medical
አረፍተ ነገርዎን በጥቁር ሰሌዳ ላይ ካለው ጋር ያወዳድሩ።,hima kee isa gabatee gurraacha irratti barreeffame waliin wal bira qabi ilaali.,Education
ውለታ ልታደርግልኝ ትችላለህ? ትንሽ ገንዘብ ትበድረኛለህ?,tola naaf gochuu dandeessaa? maallaqa naaf liqeessitaa?,Business/Economy
እባክህ ቁልፉን የት እንዳስቀመጥክ እንደገና ልትነግረኝ ትችላለህ?,mee irra deebitee furtuu eessa akka kaa'atte natti himuu dandeessaa?,Religion
እባክዎን በጣም ቅርብ የሆነ ቤተክርስቲያን የት እንዳለ ይንገሩኝ?,mee waldaan dhiyoo jiru eessa akka jiru natti himuu dandeessu?,Religion
ኬክን ወደ እኩል ቁርጥራጮች መቁረጥ በጣም ከባድ ነው።,keekii walqixa ta'etti muruun baay'ee rakkisaadha.,General
ቶም ስለሚቀጥለው ቅዳሜና እሁድ ስላለው ዕቅዶቹ ተናግሮዎታል?,toom waa'ee karoora dhuma torbee dhufuuf qabu sitti dubbateeraa?,General
በልጅነትዎ በሳንታ ክላውስ ያምኑ ነበር?,yeroo ijoollummaa kee santa claus ni amantaa turtee?,General
ከመመሪያው ጋር ትናንት ኢሜይሌን አግኝተሃል?,kaleessa email koo qajeelfama waliin argattanii?,Government
በዚህ ጊዜ በእርግጥ የተለየ ይሆናል ብለው አስበው ነበር?,dhuguma yeroo kana adda ta'a jettee yaaddee?,General
ስፓጌቲን በሹካዎ ዙሪያ በማዞር ትበላላችሁ?,ispageetii naannoo furguggii keessanitti naanna'uudhaan nyaattaa?,Health/Medical
ይህን በራስህ እንደሰራህ እንዳምን ትጠብቃለህ?,kana ofumaan akka goote akkan amanu na irraa eegduu?,General
በኹዋላ ላይ በጅረት ውስጥ ለመዋኘት የመሄድ ፍላጎት አለዎት?,booda laga sana keessatti bishaan daakuu deemuun sitti dhagaʼamaa?,General
ከሌሎች ሰዎች ጋር መገናኘት እንደማትችል ይሰማዎታል?,namoota biroo wajjin wal qunnamsiisuu akka hin dandeenye sitti dhagahama?,Religion
በከተማ ውስጥ ለምርቶችዎ ማሳያ ክፍል አለዎት?,magaalaa keessatti bakka agarsiisa oomisha keessaniif ta'u qabduu?,Education
የቶኪዮ ህዝብ ብዛት ምን እንደሆነ ሀሳብ አለህ?,uummanni ummata tookiyoo maal akka ta'e yaada qabduu?,General
እንደዚህ አይነት ነገር ማን እንደሚሰራ ሀሳብ አለህ?,eenyuutu waan akkanaa akka hojjetu yaada qabduu?,General
የስፕሪንግ ጥቅልሎች ስፕሪንግ ሮልስ የተባሉት ለምን እንደሆነ ታውቃለህ?,spring rolls maaliif spring rolls akka jedhamu beektu?,General
ቶም ከእኛ ጋር ይህን ማድረጉ የሚደሰት ይመስልዎታል?,toom nu wajjin akkas gochuun isaa ni gammachiisa jettee yaaddaa?,General
ዝም ብለን መጠበቅ እና እንደሚለወጥ ተስፋ ማድረግ ያለብን ይመስላችኹዋል?,akka jijjiiramu qofa eeguu qabna jettanii yaaddu?,General
ለገና ቦስተን ማድረግ የምትችል ይመስልሃል?,ayyaana qillee irratti gara boston gahuu dandeessu jettanii yaaddu?,Religion
ወደዚህ ዛፍ ጫፍ መውጣት የምትችል ይመስልሃል?,gara gubbaa muka kanaatti ol bahuu dandeessa jettee yaaddaa?,Agriculture
የቦርሳ ቡዋንቡዋዎችን እንድጫወት ልታስተምረኝ የምትችል ይመስልሃል?,baagpipe taphachuu na barsiisuu dandeessa jettee yaaddaa?,General
እኔ የማወራውን እንደማታውቅ አታድርግ።,waan ani dubbadhu akka hin beeknetti hin socho'in.,General
ለማንም የነገርኩህን ቃል አትንፍስ።,waan ani sitti hime kana nama kamiinuu jecha tokkollee hin hafuura baafatin.,General
ዝናብ ቢዘንብ ዣንጥላህን ማምጣት እንዳትረሳ።,yoo roobni roobu gaaddisa keessan fiduu hin dagatinaa.,Agriculture
እንዲወድህ ከፈለግክ በእሱ ላይ ጣልቃ አትግባ።,akka inni si jaallatu yoo barbaadde gidduu hin seenin.,General
በሚቀጥለው ቅዳሜና እሁድ ምን ለማድረግ እንዳሰብን ለቶም አትንገሩ።,dhuma torbee dhufu maal gochuuf karoorfanne toomitti hin himinaa.,General
አሽከርካሪዎች መንገዱን የሚያቁዋርጡ ልጆችን መመልከት አለባቸው።,konkolaachiftoonni daa'imman daandii qaxxaamuran of eeggannoo gochuu qabu.,General
እያንዳንዳቸው ስላዩት ነገር ሪፖርት መፃፍ አለባቸው።,tokkoon tokkoon isaanii waan arge gabaasa barreessuu qabu.,Government
ትምህርት ብዙ እውነታዎችን መማርን አያካትትም።,barnoonni dhugaa baay'ee barachuu kan of keessaa qabu miti.,Education
ጉድለቱን ማስወገድ በጣም ከባድ ስራ ይሆናል.,hanqina jiru dhabamsiisuun hojii baayyee ulfaataa ta'a.,General
እንግሊዘኛ በአለም ዙሪያ በብዙ አገሮች ይነገራል።,afaan ingilizii biyyoota addunyaa hedduu keessatti dubbatama.,General
እንግዳ ቢመስልም የተናገረችው እውነት ነው።,waan ajaa'ibaa dhaga'amus wanti isheen jette dhugaadha.,Religion
አየሩ መጥፎ ቢሆንም ለመውጣት ወሰንኩ።,"haalli qilleensaa hamaa taʼus, baʼuuf murteesse.",General
በወጣ ቁጥር ወደ መፅሃፍ መደብር ይገባል ።,yeroo bahu hunda mana kitaabaa sanatti gadi bu'a.,Business/Economy
ሁለተኛ ደረጃ ትምህርት ቤት ውስጥ ሁሉም ሰው እንደዚህ አይነት ደደብ ነገር ያደርጋል።,namni hundi mana barumsaa sadarkaa lammaffaa keessatti waan gowwummaa akkasii hojjeta.,Education
ሁሉም ሰው በህይወቱ ቢያንስ አንድ ጊዜ በፍቅር ይወድቃል።,namni kamiyyuu yoo xiqqaate jireenya isaa keessatti al tokko jaalalaan qabama.,Religion
በክፍሉ ውስጥ ያለ እያንዳንዱ ሰው ግጥሙን በልቡ መማር አለበት።,namni daree keessa jiru hundi walaloo sana qalbiin barachuu qaba.,Education
የቤተሰብ አባላት እርስ በርስ መወዳደር የለባቸውም.,miseensonni maatii wal dorgomuu hin qaban.,Religion
ፍላሽ ፎቶግራፍ ከዚህ ነጥብ በላይ አይፈቀድም።,qabxii kanaan ala suuraan flash suuraa kaasuun hin hayyamamu.,General
ትኩስ ፍራፍሬዎችና አትክልቶች ለጤናዎ ጥሩ ናቸው.,fuduraalee fi muduraaleen haaraan fayyaa keessaniif gaarii dha.,Health/Medical
ከሥነ ጽሑፍ አንፃር ሥራው ውድቀት ነው።,ija ogbarruutiin yoo ilaalle hojiin isaa kufaatii dha.,General
ለእሱ ምክር መስጠት ከጡብ ግድግዳ ጋር እንደ መነጋገር ነው.,gorsa isaaf kennuunis akka dallaa cilee wajjin haasa'uudha.,General
ሄይቲ ተስፋ ቢስ ድህነት የሚመስል ህዝብ ነው።,heeyitiin saba abdii hin qabne hiyyeessa fakkaatudha.,General
በትዳር ውስጥ ደስታ ሙሉ በሙሉ የአጋጣሚ ጉዳይ ነው።,gaa’ela keessatti gammachuun guutummaatti dhimma carraa ta’eedha.,General
የመናድ ችግር እንዳለብህ ታውቃለህ?,dhibee garaa kaasaa (seizure disorder) qabaachuun sitti mirkanaaʼee beektaa?,General
በአደንዛዥ እጽ ወይም በአልኮል አላግባብ በመጠቀም ታክመው ያውቃሉ?,qoricha sammuu hadoochu ykn dhugaatii alkoolii fayyadamuudhaan yaalamanii beektaa?,Agriculture
እኩለ ሌሊት ላይ በመቃብር ውስጥ አልፈው ያውቃሉ?,halkan walakkaa bakka awwaalchaa keessa deemtee beektaa?,Business/Economy
ከዚህ በፊት የማስወገጃ ምልክቶች አጋጥመውዎታል?,yeroo darbe mallattoon qoricha ofirraa ittisuu si mudateeraa?,General
ብዙ ጊዜ ስላልተሳካለት እንደገና ለማድረግ ሞከረ።,yeroo hedduu waan kufeef ammas hojjechuuf yaale.,Religion
ብዙም አልናገርም በማለት ጀመረ።,baayʼee dheeraa akka hin dubbanne dubbachuudhaan jalqabe.,General
ወደ አለቃው ቢሮ ከመግባቱ በፊት በረጅሙ ተነፈሰ።,waajjira hogganaa isaa osoo hin seenin hafuura baafate.,Government
ለዚያ ፖለቲከኛ ብዙ ገንዘብ ሰጥቱዋቸዋል።,nama siyaasaa sana maallaqa guddaadhaan malaammaltummaa kenne.,Government
ሁኔታው የሚፈልገው ከሆነ ስሜቱን መደበቅ ይችላል።,miira isaa yoo carraan sun isa gaafate haguuggachuu danda’a.,General
የጆ ጽዋውን እስኪያገኝ ድረስ በትክክል መሥራት አይችልም።,hanga xoofoo isaa joe qabatutti sirnaan hojjechuu hin danda'u.,General
ጥቂት ስህተቶችን ሳያደርግ ፈረንሳይኛ መናገር አይችልም.,dogoggora muraasa osoo hin hojjetiin faransaayii dubbachuu hin danda'u.,General
የመጀመሪያውን ባቡር ያዘና በሰአቱ ደረሰ።,baabura jalqabaa qabatee yeroon isaa gahe.,Government
ስለ አንድ ነገር ወይም ሌላ ነገር ሁል ጊዜ ቅሬታ ያሰማል.,yeroo hunda waan tokko ykn kan biraa ni komata.,General
ለምን እንደተናደደች ሙሉ በሙሉ ሊረዳው አልቻለም።,maaliif akka aarte guutummaatti hubachuu dadhabe.,General
የጥንታዊ ህይወት በአንድ ወቅት በማርስ ላይ እንደነበረ ይሙዋገታል።,jireenyi jalqabaa yeroo tokko maarsii irratti akka ture falma.,Agriculture
ገንዘቡን በአንድ ጊዜ እንድመልስ ጠየቀኝ።,maallaqa sana al tokkotti akkan deebisu na gaafate.,Education
በትምህርት ቤት ማስተማር ብቻ ሳይሆን ልብወለድ ጽፏል።,mana barumsaa qofa osoo hin taane asoosama barreessa ture.,Education
ከጠዋት እስከ ማታ ከማጉረምረም በቀር ምንም አያደርግም።,ganama hanga halkanitti komachuu malee homaa hin godhu.,General
ገናን በሆስፒታል ውስጥ ማሳለፍ ፈራ።,ayyaana qillee hospitaala keessatti dabarsuu akka qabu sodaate.,Religion
ከደካማ ጡረታቸው ሦስት አሮጊቶችን ሸበረ።,soorama isaanii isa xiqqaa irraa dubartoota dullooman sadii foon godhe.,General
ውይይቱን መቀጠል በጣም ከባድ ሆኖ አግኝቶታል።,haasaa sana itti fufsiisuun baayʼee itti ulfaate.,General
እሱ ለሁሉም ሰው ጥሩ ቃል እና አስደሳች ፈገግታ ነበረው።,jecha gaarummaa fi kolfa nama gammachiisu nama hundaaf qaba ture.,General
ስሜቱን ደበቀ እና ቀናተኛ መስሎ ታየ።,miira isaa dhoksee waan quuqama qabu fakkeesse.,General
እሱ ጥሩ ሰው ነው ፣ በእርግጠኝነት ፣ ግን በጣም ብልህ አይደለም።,"nama gaarii dha, mirkanaa'aa dha, garuu baay'ee qaroo miti.",General
እሱ በጣም በትዕቢት የተሞላ ስለሆነ ሁሉም ሰው አይወደውም።,of tuulummaa guddaa waan qabuuf namni hundi isa jibba.,General
