Amharic,Oromo,domain
እዚህ ይጠብቁ።,Asitti eegaa.,General
በዘፈቀደ መረጣቸው።,Akka tasaa isaan filate.,General
እነዚያ የእርስወ አማራጮች ናቸው።,Isaan sun filannoowwan kee ti.,General
ያ አውቶብስ የት ነው የሚሄደው፧,Atoobisiin sun eessa deema?,General
በጃፓን ፔንግዊንን እንደ የቤት እንስሳ የሚይዙ ሰወች እንዳሉ ሰምቻለሁ።,Jaappaan keessatti namoonni peenguwaanii akka bineensa manaatti kunuunsan akka jiran nan dhaga'a.,General
ሁላችሁም ለምን ትስቃላችሁ፧,Hundi keessanuu maaliif kolfitan?,General
ጸሃይ ብርሃን እና ሙቀት ይሰጠናል።,Aduun ifaafi ho'a nuuf kenniti.,Business/Economy
ሃሚንግበርድ ከቢራቢሮ አይበልጥም።,Hummingbird billaacha hin caaltu.,Government
ፈረንሳይኛ እየተማርክ ነው፧,Afaan Faransaayii barachaa jirtaa?,Agriculture
መግዛት ያለብኝ አንድ ብቻ ነው።,Bitachuu kanan qabu tokko qofadha.,General
አብረን እንስራ።,Waliin haa hojjennu.,General
እኔ ዝም ያለ አሮጌ የቢሮ ሰራተኛ ነኝ።,Ani hojjetaa waajjira dulloomaa callisaa dha.,Government
ያ በጭራሽ ሊሆን አይገባም።,Sun gonkumaa ta'uu hin qabu ture.,General
መምህሩ ከባድ ጥያቄ ጠየቀኝ።,Barsiisaan gaaffii ulfaataa na gaafate.,Education
ሰው የሚስቅ ብቸኛው እንስሳ ነው።,Nama qofatu bineensa kolfudha,General
መንፈስን የሚያድስ ነው።,Hafuura namaa kan haaromsudha,Religion
የአበባ ማስቀመጫ በውሃ ሞላሁ።,Teessuma Abaaboo bishaaninan guute,General
ሁሉም ሰው የትርፍ ጊዜ ማሳለፊያ ያስፈልገዋል።,Namni kamiyyuu yeroo boqonnaa isaa iddoo itti dabarsu isa barbaachisa.,Agriculture
ከዚያን ጊዜ በፊት አባቴን ሲያለቅስ አይቸው አላውቅም።,Yeroo sana dura abbaan koo utuu boo'u argee hin beeku.,Religion
እንደት ያለ ሞኝነት ነው!,Akka malee gowwummaadha!,General
ወደዚህ መጥተህ ተቀመጥ።,As kottuu taa'i.,General
በጣም አሳዛኝ ምክር ነው።,Gorsa baayyee nama gaddisiisudha.,General
ይህ በትክክል ያሰብኩት አይደለም።,Kun sirriitti waanan itti yaade miti.,General
አንዳገዘህ ተፈቅዳለህ፧,Akkan si gargaaru siif Hayyamamaa?,General
ሴት ልጁ፣ እንድሁም ልጁ፣ ታዋቂ ነበሩ።,"Intalli isaa, akkasumas ilmi isaa beekamoo turan.",General
ያ በጣም አስፈላጊ ይመስላል።,Sun baayyee barbaachisaa fakkaata.,General
መድሃኒቱን እንድወስድ መከረችው።,Isheen qoricha kana akka inni fudhatu gorsite.,General
ሁልጊዜ የሚያምሩ ጥንዶችን ታደርጋለህ ብየ አስብ ነበር።,Yeroo hundumaa hiriyoottan gaa'elaa ni mimmidhagsita jedheen yaada ture.,General
ከመውጣት ይልቅ ቤት ቀረሁ።,Ba'uu dhiiseen mana ture.,General
ሰወች ሁል ጊዜ እውነትን አይናገሩም።,Namoonni yeroo hunda dhugaa hin dubbatan.,Religion
ሌሎች ደግሞ በአውቶቡስ ይሄዳሉ።,kanneen ammoo Atoobisiiidhaan deemu.,General
አንዳንዶቹ በብስክሌት ወደ ትምህርት ቤት ይሄዳሉ፣,Tokko tokkoo biskileetiidhaan gara mana barumsaa deemu.,Education
ይህን ካንተ የበለጠ ረዘም ላለ ጊዜ ቆይቻለሁ።,Ani si caalaa yeroo dheeraa kanarra turera.,General
ቶም ስለ ማርያም ምንም የሚያውቀው ነገር እንደሌለ ተናግሯል።,Toom waa'ee Maariyaam homaa akka hin beekne dubbateera,Religion
መዋኘት እንደት ነው፧,Daakuun akkamidha?,General
ዩንቨርስቲ ጨርሰሃል፧,Yuunivarsiitii xumurteettaa?,General
እኔና እሱ ጓደኛሞች ነን።,Aniifi inni hiriyyoota.,General
ድመቴ ትወደኛለች።,Adurreen koo na jaallatti.,General
ቶም በስራው ደስተኛ እንዳልነበር ተናግሯል።,Toom hojii isaatti akka hin gammanne dubbateera.,General
ማድረግ አልቻልንም።,Nuti gochuu hin dandeenye.,General
ኮሚቴው አስር አባላትን ያቀፈ ነው።,Koreen kun miseensota kudhan of keessaa qaba.,Religion
ባቡሩ በበረዶ ውሽንፍር ምክንያት ዘግይቶ ደረሰ።,Baaburri kun sababa obomboleettii qorraatiin yeroon booda dhufe.,General
ግልጽ ያልሆነ መልስ ሰጠ።,Deebii ifa hin taane kenne.,Education
በምስራቅ ንፋስ የተገፋው እሳቱ የከተማዋን መሃል አጠፋ።,Ibiddi qilleensa bahaatiin oofamee giddugala magaalattii barbadeesse.,General
እነዚህን ሁለት ደብዳቤወች የጻፈው ማን ነበር፧,Xalayaa lamaan kana kan barreesse eenyu ture?,General
ቴምብሮችን ለምን ይፈልጋሉ፧,Maaliif chaappaa barbaadda?,General
ቶም መቸም ይቅር የሚለኝ አይመስለኝም።,Toom yoomiyyuu dhiifama naaf godhu jedhee hin yaadu.,General
እኔ በፊትህ ነበርኩ።,Ani fuuldura keen ture.,General
በዚያ ቀይ ሹራብ ውስጥ ቆንጆ ትመስላለህ።,Shurraabii diimaa sanaan bareedduu fakkaatta.,General
መርከብ መተው ነበረብን።,Doonii dhiisuu qabna turre.,General
ስለዚህ ችግር ለማንም ሰው ነግረው ያውቃሉ፧,Rakkoo kana nama tokkotti himtee beekta?,General
እጥፍ መክፈል አለብህ።,Dachaa kaffaluu qabda.,General
በህይወቴ ይህን ያህል ነገር ፈልጌ አላውቅም።,Jireenya koo keessatti waa hamma kana barbaadee hin beeku.,General
ዛሬ ትምህርት ቤት ትሄዳለህ፧,Har'a mana barumsaa ni deemtaa?,Education
ጊዜ ስጠኝ።,Yeroo naaf kenni.,General
ጸጥታ እባክወን።,Callisaa maaloo.,Government
ለእግር ጉዞ ሄድን።,Deemnsa miilaa deemne.,General
ሁለተኛ ደረጃ ትምህርት ቤት እወድ ነበር።,Mana barumsaa sadarkaa lammaffaa nan jaalladhan ture.,Education
ከእኛ አንዳንድ ፎቶ ማንሳት ይችላሉ፧,Suuraa tokko tokko nu kaasuu dandeessuu?,General
ቶም መተው አልነበረበትም።,Toom bahuu hin qabu ture.,General
መጽሃፍ የሌለበት ክፍል ነፍስ እንደሌለው ስጋ ነው።,Kutaan kitaaba hin qabne akka qaama lubbuu hin qabneeti.,Education
ወደ ህሊናየ ስመለስ ሆስፒታል ነበርኩ።,Yeroon of wallaalee hospitaala ture.,Health/Medical
እኔ የማውቀው አንተ ብቻ ነህ ለዚህ ጥያቄ መልስ የምትሰጠው።,Gaaffii kanaaf deebii kennuu kan danda'u nama ani beeku si qofa ta'uu hin oolu.,Education
ቶም ችግር እንዳለበት ያውቅ ነበር።,Toom rakkina akka qabu beeka ture.,General
ነገ መልሱን እሰጣቸዋለሁ።,Boru deebii isaaniif nan kenna.,General
እነዚህ ጌጣጌጦች ውድ ናቸው።,Faayaan kun qaala'aa dha.,General
ፖሊስ ለዛ ሊይዝህ ይችላል።,Poolisiin kanaaf si qabuu danda'a.,Government
እንድትሄድ እመኛለሁ።,Akka ati deemtu nan amana.,General
አጎቴ በውጭ አገር ለብዙ አመታት ኖሯል።,Eessumni koo waggoota dheeraaf biyya alaa jiraatera.,General
ሞኞች አይደለንም።,Nuti gowwota miti.,General
ቆመናል።,Dhaabbannee jirra.,General
ብዙ ካናዳውያን ፈረንሳይኛ ይናገራሉ።,Lammiileen Kaanaadaa hedduun afaan Faransaayii ni dubbatu.,General
በሰወች መካከል ጠፋሁ።,Namoota gidduudha badeen ture.,General
አሁን ብትጀምር ይሻልሃል።,Amma yoo jalqabde gaariidha.,General
የእንግሊዝኛ ፕሮግራሞችን በሬድዮ የምትሰሙ ከሆነ እንግሊዝኛ መማር የምትችለው በከንቱ ነው።,Raadiyoodhaan sagantaa Afaan Ingiliffaa yoo dhaggeeffatte rakkoo malee Afaan Ingilizii barachuu dandeessa.,Agriculture
ይህ ነው።,Kanadha.,General
በዚያ መኪና ውስጥ ያየኸው እኛ አይደለንም።,Konkolaataa sana keessatti kan argite nu miti.,General
ሁሌም በማለዳ እነሳለሁ።,Yeroo hundama ganaman ka'a.,General
በየሳምንቱ መጨረሻ ማለት ይቻላል ተራራ ለመውጣት እንሄዳለን።,Dhuma torbee hunda jechuun ni danda'ama gaara yaabbachuuf deemna.,General
አርጅተዋል።,Isaan dulloomaniiru.,General
አስተማሪህ ነው፧,Barsiisa keetidha?,Education
ንቁ ይሁኑ።,Dammaqaa ta'aa.,General
ነገ ማታስ፧,Boru galgala akkam?,General
በፍጹም ዝም ብለህ ቆይ።,Guutumaan guututti tasgabbaa'i.,General
በአንድ ወቅት በግሪክ አንድ ታላቅ ንጉስ ይኖር ነበር።,Yeroo tokko Giriik keessatti mootiin guddaan tokko jiraata ture.,Agriculture
በቤተ መጻህፍቱ ውስጥ አለ።,Mana kitaabaa keessa jira.,General
ትንሽ ልዩነት ያመጣል።,Jijjiirama xiqqoo fida.,General
የሚቀጥለውን አውቶቡስ ልይዘው ነው።,Atoobisii itti aanu qabachuuf deema.,General
እንደዚህ አይነት እንግዳ ጉዳይ አጋጥሞኝ አያውቅም።,Dhimmi ajaa'ibaa akkasii na mudatee hin beeku.,General
መረጃ እየከለከሉ ከሆነ፣ ከባድ መዘዞች ሊኖሩ ይችላሉ።,"Yoo odeeffannoo dhoksaa jiru ta'e, bu'aan hamaan mudachuu danda'a.",General
እንደት ያለ እፎይታ ነው!,Akkam boqonnaa guddaa argamsiisa!,General
መነጽርወቸ በአፍንጫየ ላይ ይንሸራተቱ።,Fuulleen ijaa koo fuunyaani kooirra gadi lo'a,General
ፈተናውን ተቀበልኩ።,Qormaata sana fudhadheera.,Education
የቶም ፈረንሳይኛ ፍጹም ነው።,Afaan Faransaayii Toom mudaa kan hin qabnedha.,General
አንድ ምት ይስጡት።,Rukuttaa tokko itti kenni,General
ጨረቃ እየጨመረ ነው።,Ji'i dabalaa jira.,General
የእኔ ስኬት በአንተ እርዳታ ነው።,Milkaa'inni koo gargaarsa kee irraa kan ka'edha.,General
ስንት ጓደኞችህ ጺም አላቸው፧,Hiriyoonni kee meeqatu qeensa qaba?,General
ከመጽሃፍ ቅዱስ ነው።,Macaafa Qulqulluu irraati.,Education
ተሳክቶልናል።,nuuf milkaa'era.,General
ልቀላቀልህ እፈልጋለሁ።,Si waliin ta'uu barbaada.,General
የዩሹ ሁለተኛ ደረጃ ትምህርት ቤት ተማሪ ነው።,Barataa mana barumsaa sadarkaa lammaffaa Yushu ti.,Education
ቶም ፈረንሳይኛ መማር አልፈልግም ብሏል።,Toom afaan Faransaayii barachuu hin barbaadu jedheera.,Education
የወደፊቱን ማወቅ ይፈልጋሉ፧,Gara fuulduraa beekuu barbaaddaa?,General
ይህ ጽሁፍ ለማንበብ ከባድ ነው።,Barreeffama kana dubbisuun rakkisaadha.,General
ነቅተህ መጠበቅ አለብህ።,Dammaqxee eeguu qabda.,General
ወደ ጠላት መቅረብ አንችልም።,Diinaatti dhihaachuu hin dandeenyu.,General
አሁን ወደዚህ ስብሰባ መድረስ አለብኝ።,Walgahii kana amma gahuun qaba.,Government
እባካችሁ ጨዋታውን ልሞክረው።,Maaloo tapha kana nan yaala.,General
በጣም ደስተኛ መሆን አይገባኝም።,Akkasitti gammaduun naaf hin malu.,General
ልጀ እንዳንተ እንድሆን አልፈልግም።,Ilmi koo akka kee akka ta'u hin barbaadu.,General
የምትጽፈው ድርሰት እንዳለህ አውቃለሁ።,Barreeffama barreessitu akka qabdu nan beeka.,General
ይህ ችግር ውስጥ እንደማይከተኝ ብቻ ንገረኝ።,Kun rakkina keessa akka na hin galchne qofa natti himi.,General
ቤቱ ያልተያዘ ይመስላል።,Manni kun waan hin qabamne fakkaata.,General
በተመሳሳይ ጊዜ ፓሪስ ደረሱ።,Yeroo wal fakkaatutti Paaris gahan.,General
ይውሰዱት ወይም ይተውት።,Fudhadhu yookin dhiisi.,General
ቶም ጥልቀት በሌለው ገንዳው መጨረሻ ላይ ቆየ።,Toom dhuma bishaan kuufamaa sanaa isa gadi fagoo taʼe keessa ture.,General
ቶም ከማርያም ጋር ጊዜ አሳልፏል።,Toom Maariyaam wajjin yeroo dabarseera.,Religion
ገና በመምጣቱ በጣም ደስተኛ ነኝ።,Ayyaanni Qillee dhufuu isaatti baay'een gammada.,Religion
ወይኑን ስጠኝ።,Wayinicha naaf kenni.,General
ከእነዚያ ሰወች ጋር አትግባ።,Namoota sana waliin hin seenin.,General
ቶም ከእኔ ጋር ሁለተኛ ደረጃ ትምህርት ቤት ገባ።,Toom mana barumsaa sadarkaa lammaffaa na waliin seene.,Education
እሱ ለሁሉም ሰው ጥሩ ቃል እና አስደሳች ፈገግታ ነበረው።,Inni nama hundumaaf jecha gaarii fi kolfa namatti tolu qaba.,General
በዚህ ክፍል ውስጥ አስር ሰወች አሉ።,Kutaa kana keessa namoota kudhantu jiru.,Education
ከመጠን በላይ ላለመብላት ይሞክሩ።,Garmalee nyaachuu dhiisuu yaalaa.,General
በአዳራሹ ውስጥ መቶ ሰወች ነበሩ።,Galma sana keessa namoota dhibba tokkotu turan.,General
እኔ ፍትሃዊ እና ካሬ አሸንፈዋል።,Iftoominni ni injifata.,General
እንደገና ይህን ለማድረግ ይሞክሩ።,Ammas kana gochuuf yaali.,Religion
ጨረቃ ላይ አየር የለም።,Ji'a irra qilleensi hin jiru.,General
የዚህ መኪና ባለቤት ነኝ።,Konkolaatan kun kan kooti,Business/Economy
ያ የመከሰት እድሉ ትንሽ ነው ብየ አስባለሁ።,Carraan sun ta'uu xiqqaadha jedheen yaadera.,General
አልጨረስኩም።,Hin xumurre.,General
እናቴ አድስ ሹራብ እየጠለፈችኝ ነው።,Harmeen koo shurraabii haaraa naaf hodhaa jirti.,General
የተሻለ መስራት እንፈልጋለን።,Kana caalaa hojjechuu barbaanna.,General
ቶም ማርያምን ፈለገ።,Toom Maariyaam barbaade.,Religion
አዳድስ ነገሮችን ማግኘት እወዳለሁ።,Wantoota haaraa argachuun natti tola.,General
እሱ የእናንተ የተለመደ ስራ ሰሪ ነው።,Inni hojii keessan isa idilee hojjeta.,General
ቢላወቹ የት አሉ፧,Haadduun eessa jira?,General
በቀጥታ ማሰብ አልቻልኩም።,Sirritti yaaduu hin dandeenye.,General
ፈረንሳይኛ መማር ጀመርኩ።,Afaan Faransaayii barachuu jalqabeera.,Education
ቶም አሁን ይህን ማድረግ አለበት።,Toom amma kana gochuu qaba.,General
ተመልከት።,Mee ilaali.,General
ሁለቱንም ወደዳት እና ሁለቱም ወደዷት።,Isheen lamaan isaanii jaallatte lamaan isaanii iyyuu ishee jaallatan.,General
ቤትወ ምን ይመስላል፧,Manni keessan maal fakkaata?,General
ተባባሪወ የት አለ፧,keessummeessan eessa jira?,General
ሰርጎ ገቦች ያለፈቃድ ኮምፒውተሮችን ይሰብራሉ።,Haakeroonni hayyama malee kompiitara cabsanii seenu.,General
አጋጣሚውን ተጠቅሞበታል።,Carraa argatetti fayyadame.,General
ያች ተዋናይት እንደቀድሞው ቆንጆ ነች።,Taattuun sun akkuma durii bareedduudha.,General
እዚህ ይምጡ።,As kotta.,General
ቶም ክስተቱን በዝርዝር ገልጿል።,Toom taatee kana bal'inaan ibseera.,Government
በማቀዝቀዣው ውስጥ ክራንቤሪ ጭማቂ አለ።,Firijii keessa dhangala'aan kiranberii jira.,General
ፈረንሳይኛ መማር እፈልጋለሁ፣ ግን ጊዜ የለኝም።,"Afaan Faransaayii barachuu nan barbaada, garuu yeroon hin qabu.",Education
ከዛፉ ጀርባ ተደበቅኩ።,Muka duubaan dhokadhe.,General
እንድመለስ ትፈልጋለህ፧,Akkan deebi'u barbaaddaa?,General
ቶም ፈረንሳይኛ አስተማረ።,Toom Afaan Faransaayii barsiise.,General
ቶምን እንደሳምከው አላምንም።,Toomii dhungatte jedhee amanuu hin danda'u.,Agriculture
ጠበቃው በደንበኛው ንጹህነት ያምን ነበር።,Abukaatoon kun qulqullummaa maamila isaatti amane.,Agriculture
በልቤ ውስጥ ትኖራለህ።,Ati onnee koo keessa jiraatta.,Education
የባህር ሃይሉን ተቀላቅያለሁ።,Humna galaanatti dabalameera,General
ሁሉም ነገር እንደነበረው ይቀራል።,Wanti hundi akkuma turetti hafeera.,General
ቶም በፍጹም አይረዳኝም።,Toom gonkumaa na hin gargaaru.,General
ብዙ ቡና ጠጥተናል።,Buna baay'ee dhugnerra.,Agriculture
በዚህ ክፍል ውስጥ በጣም ብዙ ሰወች አሉ።,Kutaa kana keessa namoota baay'etu jira.,Education
ኩሬው በታድፖል የተሞላ ነው።,Kuufamni kun qamalee hedduudhaan guutameera.,General
ማንንም እያታለልክ አይደለም።,Nama tokkollee gowwoomsaa hin jirtu,General
ዛሬ በጣም ቆንጆ ትመስላለህ።,Har'a akka malee bareedduu fakkaatta.,General
ትንሽ የስፓኒሽ እውቀት ወደ ሜክሲኮ ጉዞወን አስደሳች ለማድረግ,Afaan Ispeen xiqqoo beekuun imala gara Meksikootti gootan akka nama gammachiisu gochuuf,General
ረጅም መንገድ ይወስዳል።,karaa dheeraa fudhata.,General
ለምን ልታስቀኝ ትሞክራለህ፧,Maaliif na kofalchiisuuf yaalta?,General
ምን አይነት የሚያምር ቀን!,Guyyaa akkam bareedaadha!,General
ህጻኑ ገና አይራመድም።,Daa'imni ammallee hin deemu.,Religion
አልጋው ላይ መዝለልን አቁም።,Siree irra utaaluu dhiisi.,Health/Medical
ቶም ለዝግጅቱ ሲዘጋጅ ሙሉ ጠዋት አሳለፈ።,Toom ganama guutuu sagantichaaf qophaaʼuudhaan dabarseera.,General
ይህችን ከተማ እወዳታለሁ።,Magaalaa kana baay'een jaalladhe.,General
ጥቂት የእንግሊዝኛ ገጾችን ለመተርጎም ከሁለት ሰአት በላይ ፈጅቶብኛል።,Fuula muraasa Afaan Ingiliffaa hiikuuf sa'aatii lamaa ol natti fudhate.,General
