Amharic,Oromo,domain
ቶም ማርያም የተዳከመች ትመስላለች።,"toom, meerii dadhabbiin waan qabdu fakkaattee akka turte dubbateera.",Religion
ተስፋ ሰጠኸኝ።,abdii naaf kennite.,General
በጣም ረጅም ስጋልብ ነበር የፈረሴን ሽታ ማሽተት ጀመርኩ።,yeroo dheeraaf yaabbadheen ture akka farda kootti urgaa'uu jalqabeera.,General
ከምሳ በኹዋላ ገበያ ልሄድ ነው።,laaqana booda bittaaf deema.,Business/Economy
በሩን እንደዘጋሁት አውቃለሁ።,balbala akkan cufe nan beeka.,General
ኑዛዜው በፍርድ ቤት ውድቅ ተደርጓል።,fedhiin kun manni murtii akka hin hojjenne labsameera.,Government
እኛ ሰነፍ ነን።,nuti dadhaboodha.,General
አሁን ሁሉንም ነገር ተረድቻለሁ።,waan hunda amma hubadheera.,General
ብዙ ህጎች፣ ብዙ ወንጀለኞች።,seerri baay'achuun yakkamtoonni baay'atu.,General
ዛሬ ብጎበኝሽ ደህና ይሆናል፧,har'a osoon isin daawwadhee gaarii ta'aa?,General
መኪኖች፣ አውቶቡሶች እና የጭነት መኪናዎች ሁሉም ተሽከርካሪዎች ናቸው።,"konkolaattonni, otoobisoonni fi konkolaattonni fe'umsaa hundi isaanii konkolaataa dha.",General
ውሸት ከመናገር በላይ ነኝ።,soba dubbachuun ol jira.,General
በመስመር ላይ ፈረንሳይኛን አጠናለሁ።,afaan faransaayii toora interneetii irraan baradha.,General
ብዙ ያልተደሰቱ ገጠመኞች አሉት።,mudannoowwan nama hin gammachiifne hedduu mudateera.,General
መቼም ቀልዶቼን አታገኙም።,qoosaa koo gonkumaa hin argattu.,General
ለፕሬዚዳንትነት መወዳደር አለብህ።,pirezidaantii ta'uuf dorgomuu qabda.,Government
ለኦቾሎኒ በጣም አለርጂክ ነኝ።,boqqolloo irratti alarjii cimaa qaba.,General
በባእድ አገር ብቻዬን ነኝ።,ani hunduu kophaa koo biyya ormaa keessa jira.,General
ቶም ወንድሙ ነው።,toom obboleessa isaati.,General
እውነቱ በመጨረሻ በችሎቱ ወጣ።,dhumarratti dhaddacha isaa irratti dhugaan baate.,General
በአንተ ላይ ለማድረግ ማንኛውንም ነገር አደርጋለሁ።,waanuma fedhe siif tolcha.,General
ከቶም ጋር እንድትውል አልፈልግም።,toomii wajjin akka taphattu hin barbaadu.,Business/Economy
ይህ ፊልም በፖለቲካዊ መልኩ የተሳሳተ ነው።,fiilmiin kun siyaasaan sirrii miti.,Government
ተማሪዎች ምሳ ለመብላት በቂ ጊዜ የተሰጣቸው ይመስላችኹዋል፧,barattoonni laaqana akka nyaataniif yeroon gahaan ni kennama jettanii yaaddu?,Education
ልጅቱዋ ከአያቱዋ ጋር ታነባለች።,intalti akaakayyuu ishee waliin dubbisti.,General
የምትሰራውን ወድጄዋለሁ።,waan ati hojjettu natti tola.,General
ልጆቹን ወደ መኝታ እያስቀመጠች ነው።,ijoollee siree irra kaa'aa jirti.,General
ሆስፒታል ነኝ።,ani hospitaala jira.,Health/Medical
አንዳንድ ጊዜ የቃሉን ትርጉም በትክክል መረዳት አልችልም።,yeroo tokko tokko hiika jecha tokkoo sirriitti hubachuu hin danda'u.,General
ያ እድፍ ምንድን ነው፧,maal xurii sun?,General
ይህንን መቀበል አልችልም።,kana fudhachuu hin danda'u.,General
በመጨረሻም ከፍተኛ ደረጃ ላይ ደረስን።,"dhumarratti, fiixee sanarra geenye.",General
በምችለው ጊዜ ሁሉ እሰራለሁ።,yeroon danda'e hundatti sochii qaamaa nan godha.,General
እሱ ከ 80 ኪሎ ግራም በላይ ነው።,kiiloo 80 ol ta'a.,General
አሁን እየሄድን ነው።,amma deemaa jirra.,General
በእውነት በጣም ናፍቄሻለሁ።,dhuguma baay'een si dhabe.,Religion
ይህንን እንዴት እናብራራለን፧,kana akkamitti ibsina?,General
ሂሳቡን መክፈሉን ተቃወምኩት።,Herrega kaffaluu isaatiin isan morme.,General
ቶም የሚጻፍበት ነገር የሚፈልግ ይመስለኛል።,toom waan irratti barreessu barbaada jedheen yaada.,General
ስማ እንደዛ አልነበረም።,dhaggeeffadhaa akkasitti yaadame hin turre.,General
በበአላቱ ተጠቅሜ ወደ ቤት ናጎያ ተመለስኩ።,ayyaana sanatti fayyadamee gara biyya naagooyaatti deebi'e.,General
ይህ ሁሉ በጣም ግራ የሚያጋባ ነው።,kun hundi baayyee nama burjaajessudha.,General
ትራክተሮች ፈረሶችን እና በቅሎዎችን ተክተዋል።,tiraaktaroota fardaa fi gaalota bakka bu'an.,Agriculture
ቤተሰቡ በትንሽ ገቢው መኖር አለበት።,maatiin isaa galii xiqqoo argateen jiraachuu qabu.,Business/Economy
የት ሊረጋጋ ነው፧,eessa qubachuuf deema?,General
አላሳዝንሽም።,si hin mufachiisu.,General
መዋኘት ለጤናዎ ጥሩ ነው።,dambaliin fayyaa keessaniif gaariidha.,Health/Medical
እንግሊዘኛን ማወቅ ከባድ ነው።,afaan ingilizii qabachuun rakkisaadha.,General
እሱ ትልቅ ችግሮች አሉት።,rakkoo guddaa qaba.,General
ወደ ቤት መምጣት እፈልጋለሁ።,manatti deebi'uu barbaada.,General
ከእሷ ጋር ወደ ሃዋይ መሄድን መቸም አልረሳውም።,Ishee waliin gara Hawaayi deemuun yoomiyyuu hin dagadhu.,General
ፈረሱ በመንገዱ ወረደ።,fardichis karaa irra 'trotted' ta'e.,General
ሀይቁ በረዶ ነው።,haroon kun qorraan qabbanaa'eera.,General
ጭቃው ውስጥ ገባሁ።,dhoqqee keessa tarkaanfadhe.,General
ምርጫ እንደተሰጠኝ አላስታውስም።,filannoon akka naaf kenname hin yaadadhu.,Government
ምሽት ላይ ብቻ የሚበሉት አንዳንድ ምግቦች ምንድናቸው፧,nyaata galgala qofa nyaattan tokko tokko maali?,General
ያ ምርጫ መጥፎ ነበር።,Sun filannoo hamaa ture.,Government
እዚህ ለሁለት አመታት ኖሯል፧,waggaa lamaaf as jiraatee?,General
ቡድናችን ወደ ግማሽ ፍጻሜው ይደርሳል ብዬ አስባለሁ።,gareen keenya walakkaa xumuraa ni ga'a jedheen yaada.,Health/Medical
በጣም ብዙ ለማድረግ አይሞክሩ።,garmalee hojjechuuf hin yaalin.,General
መምጣት አለመሆኑ እጠራጠራለሁ።,ni dhufuu fi dhiisuu isaa nan shakka.,General
ይህ ትልቅ ዜና ነው።,kun oduu guddaadha.,General
ያ እንዲሆን በፍጹም አልፈቅድም።,ani gonkumaa akkas akka ta'u hin hayyamu ture.,General
እናቴ ህጻኑን እንድትንከባከብ አደረገች።,haati koo daa'ima akka kunuunsitu goote.,General
እውነተኛ ፍቅር ማግኘት እፈልጋለሁ።,jaalala dhugaa argachuun barbaada.,Religion
የፈረንሳይ ባንዲራ ሰማያዊ፣ ነጭ እና ቀይ ነው።,"alaabaan faransaay halluu diimaa, adii fi diimaa dha.",General
ውሻው ወደ ቤቴ ተከተለኝ።,sareenis na hordofee gara mana kootti deemte.,General
ከስራው በላይ ሄዷል።,waamicha dirqamaa olii fi irra darbee deeme.,General
ስንት ወር ነው፧,ji'a akkamii?,General
በሚቀጥለው ማቆሚያ መውረድ እፈልጋለሁ።,buufata itti aanutti bu'uu barbaada.,General
በጣም ከባድ እንደነበር አውቃለሁ።,baayyee rakkisaa akka ture nan beeka.,General
ጉጉቶች በምሽት ንቁ ናቸው።,owwoonni halkan sochii guddaa godhu.,General
በሰባት ሰአት ቁርስ እበላለሁ።,sa'aatii torbaatti ciree nyaadha.,General
ሁላችንም አዝነናል።,hundi keenya mufanneerra.,General
አንጣላም።,hin wal dhabnuu.,Agriculture
ቶም በ2013 በቦስተን ተወለደ።,toom bara 2013 magaalaa boostonitti dhalate.,General
በቻይና በያንግትዜ ወንዝ አካባቢ የሚገኙ ከተሞችና አውራጃዎች በሀገሪቱ ከ50 አመታት በላይ ባስከተለው አስከፊ ድርቅ እየተዋጉ ነው።,giddugaleessa chaayinaa magaalonni fi bulchiinsi naannoo laga yaangzee jiran waggoota 50 oliif gogiinsa hamaa biyyattii keessatti mudate waliin wal'aansoo qabaa jiru.,Agriculture
መጀመሪያ ያገኘችው ተማሪ በነበሩበት ወቅት ነው።,jalqaba yeroo barattoota turanitti isa waliin wal barte.,Government
ውሻዬ ቶምን ነከሰው።,sareen koo toom ciniinee.,General
አይነት ርቦኛል። የምንበላው ነገር እንሂድ።,akkanatti beela'aa jira. mee waan nyaannu fidnee haa deemnu.,General
አርሶ አደሮች ጥሩ የሚበቅል ኦቾሎኒ ካላደረጉ ሌሎች ሰብሎችን ለማምረት ይሞክራሉ።,qonnaan bultoonni boqqolloo misoomsuun jireenya gaarii yoo hin jiraanne midhaan biroo misoomsuuf ni yaalu.,Agriculture
ውሃው እዚህ እንዴት ነው፧,bishaan as jiru akkam?,General
ያንን ሰው አላውቅም።,gurbaa sana hin beeku.,General
ወላጆቸ ወደዚያ እንድሄድ ፈቀዱልኝ።,Warri koo achi akkan deemu naaf hayyaman.,General
የሩዝ ምርት ቀንሱዋል።,omishni ruuzii hir'ateera.,Agriculture
በጀርመንኛ ዘዬ እንግሊዘኛ ይናገራል።,afaan ingiliffaa afaan jarmaniin dubbata.,General
በክፍሉ መሃል ላይ ተቀመጥን።,giddugaleessa kutaa sanaa taa'e.,General
ጓደኛህ መሆን እፈልጋለሁ ብዬ አስባለሁ።,hiriyaa kee ta'uu nan barbaada jedheen yaada.,General
ሁሉም እንደዚያ አስበው ነበር።,hunduu akkas jedhee yaade.,General
ይህ የታሪክ መጽሀፍ የተጻፈው ለሁለተኛ ደረጃ ተማሪዎች ነው።,kitaabni seenaa kun barattoota mana barumsaa sadarkaa lammaffaatiif kan barreeffamedha.,Education
እርስዎ የሚያውቁት በጣም ጥንታዊ ሰው ማን ነው፧,namni hangafaa ati beektu eenyu?,General
አሁን ለቶም ምን መንገር አለብኝ፧,amma toomiin maal himuu qaba?,General
ክፍልህን አጽዳ የነገርኩህ መስሎኝ ነበር።,kutaa kee qulqulleessi siin jedhe natti fakkaate.,Education
ማንም ይህን ማረጋገጥ ይችላል፧,namni kana mirkaneessuu danda'aa?,General
እንዴት ያለ የሚያምር ጀምበር መጥለቅ ነው!,dhiha aduun akkam bareedaadha!,General
ትመጣለህ ብዬ አላሰብኩም ነበር።,ati ni dhufta jedhee hin yaadne.,General
ይህ መጠበቅ ነበረበት።,sun eegamuu qaba ture.,General
በተለምዶ እንደዚህ አይነት ምግብ አልበላም።,ani akka idileetti nyaata gosa kanaa hin nyaadhu.,Agriculture
ሁሉም ነገር ስህተት ነበር።,wanti hundi dogoggora ture.,General
ትንሽ ብድር ልትሰጠኝ ታስባለህ፧,liqii xiqqoo naaf kennuu ni yaaddaa?,Business/Economy
ይህንን መለወጥ አንፈልግም።,kana jijjiiruu hin barbaannu.,General
ስለ እሱ እያሰበች ለሰአታት ነቅታ ተኛች።,sa'aatii dheeraaf waa'ee isaa yaadaa dammaqxee ciifte.,General
ገንዘብ ሁል ጊዜ ደስታን አያመጣም።,maallaqni yeroo hunda gammachuu hin fidu.,Business/Economy
የእሱ ባህሪ ዛሬ በጣም እንግዳ ነው።,amalli isaa har'a baayyee ajaa'iba.,General
ቶም ካንሰርን እየተዋጋ ነው።,toom kaansarii wajjin wal'aansoo qabaa jira.,Health/Medical
ያንን ለማስታወስ እሞክራለሁ።,sana yaadachuuf nan yaala.,General
አንተ የማታውቀው ምንድን ነው፧,maaltu kan ati hin beekne?,General
ቤቱ ትንሽ እና አሮጌ ነበር።,manni isaa xiqqaa fi dulloomaa ture.,General
ለምንድነው ሁሉም ሰው እንደዚህ የሚያደርገው ትልቅ ጉዳይ ነው፧,maaliif namni hundi akkasitti socho'aa jira waan guddaa akkasii ta'e?,General
ሳጥኑ በውስጡ ቀዳዳዎች አሉት።,sanduuqni sun qaawwa of keessaa qaba.,General
የቶም ነገሮች የት አሉ፧,wantoonni toom eessa jiru?,General
ምግብ አጥተናል።,nyaanni nu dhumeera.,General
ሾርባ እፈልጋለሁ።,shorbaa barbaada.,General
ቶም የእኔን የአፕል ጭማቂ ጠጣ።,toom dhangala'aa abaaboo koo dhuge.,General
በሩን ስከፍት ተኝቶ አገኘሁት።,yeroon balbala banu rafee arge.,General
ይቅርታ፣ ግን መቸኮል አለብኝ። ይህንን በዝርዝር ለማስረዳት ጊዜ የለኝም።,"dhiifama, garuu ariifachuun qaba. kana bal'inaan ibsuuf yeroon hin qabu.",Religion
የት ነው የተማርከው፧,eessa mana barumsaa deemte?,Agriculture
እቤት ውስጥ ነው ወይ ብዬ አስባለሁ።,mana jiraa jedheen yaada.,General
ዛሬ ያልታደልኩ ይመስላል።,har'a waanan carraa hin qabne natti fakkaata.,General
መኪናው የስልክ ዘንግ መታ።,konkolaataan kun utubaa bilbilaa rukute.,General
ውሻዬ የወረቀት ፎጣ በላ። ይታመም ይሆን ብዬ አስባለሁ።,sareen koo waraqaa haalluu nyaate. ni dhukkubsa jedheen yaada.,General
ጃክሰንስ ወደ ቦስተን ተዛወሩ።,maatiin jaaksan gara boostonitti ce'an.,General
ሁኔታውን ተቆጣጠርኩት።,haala jiru to'adheera.,General
ድስት ጥብስ ሰራሁ።,ani qodaa roast hojjedhe.,General
በጣም ረጅም አንጠብቅህም።,yeroo dheeraa isin hin tursinu.,General
መስኮቱን መክፈት እችላለሁ።,foddaa sana banuun danda'a.,General
ቶም ስምምነቱን አልፈረመም።,toom waliigaltee kana hin mallatteessine.,General
ከእንግዲህ ውሾችን አልፈራም።,kana booda saawwan hin sodaadhu.,General
ቡና በስኳር ትጠጣለህ ወይስ ያለሱ፧,buna sukkaara waliin dhugduu moo malee dhugda?,Agriculture
ስለማንኛውም ነገር ማውራት ይፈልጋሉ፧,waa'ee waan tokko dubbachuu barbaaddaa?,General
ማድረግ አልችልም።,tolchuu hin danda'u.,General
ይህ ባቡር በእያንዳንዱ ጣቢያ ላይ ይቆማል።,baaburri kun buufata hunda irratti dhaabbata.,General
እኔ ካንተ የበለጠ ሞኝ አይደለሁም።,ani isin caalaa gowwaa miti.,General
በቅርቡ በእንግሊዝኛ አስደናቂ እድገት አድርጓል።,dhiheenya kana afaan ingiliffaatiin guddina ajaa'ibaa galmeessee jira.,General
ቀድሞውኑ ወጥቱዋል።,duraan bahee jira.,General
በትክክል ያልገባኝ ክፍል ነው።,kutaan ani sirriitti naaf hin galle sun.,Education
ውሻዬ ረጅም ጅራት አለው።,saree koo funyaan dheeraa qaba.,General
የመንግስት ወታደሮች አድማውን እንዲያቆሙ ጠይቀዋል።,loltoonni mootummaa lagannaa kana akka xumuran waamicha dhiyeessaniiru.,Government
ቶም ፈሪ እንደሆነ አውቃለሁ።,toom akka aara galfatu nan beeka.,General
ቀለል አድርገህ እይ። ሁሉም ነገር ጥሩ እንደሚሆን ላረጋግጥልዎት እችላለሁ።,salphaatti fudhadhu. wanti hundi gaarii akka ta'u isiniif mirkaneessuu nan danda'a.,General
በተቃራኒው አይደለምን፧,faallaa kanaa mitii?,General
ተናደደ።,innis aarii guddaa keessa gale.,General
እሱ እዚህ አራት ሰአት አካባቢ ይሆናል።,naannoo sa'aatii afuriitti as ni dhufa.,General
በጣም ሀብታም እንደሆንክ አልገባኝም።,akkas sooressa akka taate hin hubanne.,General
ለሚናኮ ብዬ ተሳስቻለሁ። በጣም ተመሳሳይ ይመስላሉ።,minaako jedheen ishee dogoggore. baay'ee wal fakkaatu.,General
እየቀጠራችሁ ነው፧,qacara jirtaa?,General
ውሻው ተኝቱዋል።,sareen rafee jirti.,General
ቶም ከእድሜው የበለጠ ይመስላል።,toom umuriin isaa isa caalaa guddaa fakkaata.,General
በሚስጥር እንዲይዘው ቃል ገባሁለት።,dhoksaan akkan eegu waadaa gale.,General
በአስቸኳይ ስራ ወደ ኦሳካ ሄዷል።,hojii hatattamaa irratti gara oosaakaa dhaqee jira.,General
ዝናብ ከመቼውም ጊዜ በላይ እየዘነበ ነው።,roobni yeroo kamiyyuu caalaa hammaataa roobaa jira.,Agriculture
በሩን ብቻ ይጎትቱት። በራሱ ይቆልፋል።,balbala harkisuu qofa cufi. ofii isaatiin ni cufa.,General
ተስፋ አልቆርጥም።,abdii hin kutadhu.,General
ከዚያ በኹዋላ የምታደርጉት ነገር አለ፧,sana booda waan hojjettu qabdaa?,General
ቶም በሴት ጓደኛው ላይ ለወራት ያታልላል።,toom ji'ootaaf jaalallee isaa gowwomsaa ture.,General
ገንዘብዎ በባንክ ውስጥ ደህንነቱ የተጠበቀ ነው ብለው ያስባሉ፧,maallaqni keessan baankii keessatti nageenya qaba jettanii yaaddu?,Business/Economy
እንደገና ርቦኛል።,ammas beela'eera.,Religion
በበአላት ላይ 10፣000 yen ተጨማሪ መክፈል አለቦት።,"yeroo ayyaanaa dabalataan yeen 10,000 kaffaluu qabda.",General
ጓጉተሃል፧,gammadee turtee?,General
ዜናው አስደሰታቸው።,oduunis isaan gammachiise.,General
የብራዚል ኢኮኖሚ በከፍተኛ ደረጃ እያደገ ነው።,Diinagdeen Biraazil sadarkaa olaanaan guddachaa jira.,Business/Economy
አሁን ስራ ላይ ነኝ።,amma hojii irra jira.,General
እንደዚህ አይነት ነገር አትናገር።,waan akkasii hin dubbatinaa.,General
ህልም አላሚ ነህ።,ati nama abjuudha.,General
አነቃቂ ታሪክ ነው።,seenaa nama hawwatudha.,Education
